,date,agency,state,document_type,title,report_link,eis_number,federal_register_date,contact_name,comment_due_review_date,contact_phone,amended_notice_date,amended_notice,supplemental_info,website,comment_letter_date,rating,num_files,list_of_links
42,07/20/2007,USFS,UT,Draft EIS,"Millville Peak/Logan Peak Road Relocation Project, Provide a Safe, Reliable, Ground Access Route, Logan Ranger District, Wasatch-Cache National Forest, Cache County, UT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/672D13BA44B991D085257BEB001BAE87,20070298,07/20/2007,Evelyn Sibbernsen,09/04/2007,435-755-3620,,, ,,09/05/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070298/%24file/20070298.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
43,07/20/2007,USFS,CA,Draft EIS,"Eldorado National Forest Public Wheeled Motorized Travel Management Project, Proposes to Regulate Unmanaged Public Wheeled Motor Vehicle, Implementation, Alphine, Amador, El Dorado and Placer Counties, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9A9BFE8621B8CB0085257BEB001BAE7D,20070296,07/20/2007,Laura Hierholzer,10/18/2007,530-642-5187,08/31/2007,"Revision of FR Notice Published 07/20/2007:  Extending Comment Period from 
09/04/2007 to 10/18/2007", ,,10/18/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070296/%24file/20070296.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
44,07/20/2007,USFS,CO,Draft EIS,"Hunter Reservoir Enlargement Project, Reconstruction and Enlargement, Ute Water Conservancy District, US Army COE Section 404 Permit, Grand Mesa National Forest, Mesa County, CO ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/BD08D93F0F7CD86385257BEB001BAE7A,20070295,07/20/2007,Carrie Suber,09/04/2007,970-242-8211,,, ,,09/19/2007,EU3,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070295/%24file/20070295.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
45,07/20/2007,USFS,WY,Draft EIS,"Battle Park Cattle and Horse (C&H;) and Mistymoon Sheep and Goat (S&G;) Allotment Project, Proposes to Continue Livestock Grazing on both Allotments, Powder River District Ranger, Bighorn  National Forest,  Bighorn County, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F625EBAFDF9C12B585257BEB001BAE8D,20070299,07/20/2007,Mark Booth,09/04/2007,303-684-7806,,, ,,09/07/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070299/%24file/20070299.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
46,07/20/2007,USN,VA,Draft EIS,"Marine Corps Base Quantico (MCBQ) Virginia Project, Proposes Development of the Westside of MCBQ and the 2005 Base Realignment and Closure Action at MCBQ, Implementation, Quantico, VA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0CD6DBBE3DEDABDB85257BEB001BAEAC,20070304,07/20/2007,Jeff Gardner,09/04/2007,703-432-6784,,, ,,09/04/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070304/%24file/20070304.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
47,07/13/2007,USACE,CA,Draft EIS,"Berth 136-147 [TraPac] Container Terminal Project,  Upgrade Existing Wharf Facilities, Install a Buffer Area between the Terminal and Community,  US Army COE Section 10 and 404 Permit, West Basin Portion of the Port of Los Angeles, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C55A87A823895C6A85257BEB001BAE39,20070285,07/13/2007,Dr. Spence D. MacNeil,08/27/2007,805-585-2152,,, ,,09/26/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070285/%24file/20070285.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
48,07/13/2007,USFS,WV,Draft EIS,"Lower Williams Project Area (LWPA), Proposed to Perform Vegetation Management and Wildlife Habitat Improvements, Implementation, Gauley Ranger District, Monongahela National Forest, Webster County, WV",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5D72F0F19D0173E185257BEB001BAE28,20070281,07/13/2007,O'Dell Tucker,08/27/2007,304-799-4334 Ext 19,,, ,,08/27/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070281/%24file/20070281.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
49,07/13/2007,USFS,OR,Final EIS,"Five Buttes Project, Conduct Vegetation Management Activities, Implementation, Deschutes National Forest, Crescent Ranger District, Deschutes County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D7DC65E9C7C4894085257BEB001BAE32,20070283,07/13/2007,Marcy Boehme,08/13/2007,541-433-3200,,, ,,07/13/2007,,0.0,
50,07/13/2007,USFS,Multi,Draft EIS,"Sierra Nevada Forests Management Indicator Species Amendment (MIS), Proposes to Adopt a Common List of Management Indicator Species (MIS), and Amending Land & Resource Management Plans for Following Ten Forests:  Eldorado, Inyo, Lassen, Modoc, Plumas, Sequoia, Sierra, Stanislaus and Tahoe National Forests and Lake Tahoe Basin Management Unit, Several Counties, CA and Douglas, Esmeralda, Mineral Counties, NV ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/EE27F548C34DCC4085257BEB001BAE2B,20070282,07/13/2007,Diana Craig,08/27/2007,707-562-8737,,, ,,08/24/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070282/%24file/20070282.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
51,07/13/2007,USFWS,Multi,Final EIS,"Light Goose Management Plan, Reducing and Stabilitizing Specific Populations ""Light Geese""  in North America, Implementation",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/201D3006DA7C5CC685257BEB001BAE6F,20070293,07/13/2007,James R. Kelley,08/13/2007,612-713-5409,,, ,,07/25/2007,,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070293/%24file/20070293.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
52,07/13/2007,USFWS,AZ,Draft EIS,"Horseshoe and Bartlett Reservoirs Project, To Store and Release Water, Issuance of an Incidental Take Permit for Operation, Located Northeast of Phoenix, Maricopa and Yavapai Counties, AZ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/34F46EE21AC4865B85257BEB001BAE53,20070289,07/13/2007,Debra Bills,09/18/2007,602-242-0210,,, ,,09/14/2007,LO,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070289/%24file/20070289.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
53,07/13/2007,WAPA,CA,Draft Supplement,"Sacramento Area Voltage Support Project, Updated Information, Proposal to Build a Double-Circuit 230-kV Transmission Line, Placer, Sacramento and Sutter Counties, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/10E6A83191DC671E85257BEB001BAE34,20070284,07/13/2007,Catherine Cunningham,08/27/2007,720-962-7000,,,This statement is supplemental to FEIS #2003421 filed 9/11/2003,,08/27/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070284/%24file/20070284.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
54,07/06/2007,USACE,MD,Draft Supplement,"Atlantic Coast of Maryland Shoreline Protection Project, Proposed Dredging of Several New Offshore Shoals to Provide Sand for Borrow Sources from 2010 to 2044, Ocean City, Worcester County, MD",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/84A92C1F615412BE85257BEB001BADFC,20070274,07/06/2007,Christopher Spaur,08/28/2007,410-962-6134,07/20/2007,"Revision of FR Notice Published 07/06/2007:  Correction to Status from Draft to 
Draft Supplemental ","This statement is supplemental to FEIS #19810383 filed 5/15/1981and DEIS 
198000369 filed 5/13/1980..",,08/27/2007,EC1,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070274/%24file/20070274.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
55,07/06/2007,USACE,MS,Draft Supplement,"Pascagoula Harbor Navigation Channel Project, To Construct Congressionally Authorized Widening and Deepening Improvements,  to Update the FEIS-1985, Jackson County, MS",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/FD3FB10D63EBF95885257BEB001BAE0B,20070276,07/06/2007,Jenny L. Jackson ,08/20/2007,251-690-2724,,,This statement is supplemental to FEIS 19850284 filed 7/5/1985.,,08/20/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070276/%24file/20070276.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
56,07/06/2007,USCG,AL,Draft EIS,"Bienville Offshore Energy Terminal Deepwater Port License Application, Proposes to Construct and Operate a Liquefied Natural Gas Receiving and Regasifiction Facility, Outer Continental Shelf of the Gulf of Mexico, South of Fort Morgan, AL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A55361214800A99F85257BEB001BAE15,20070277,07/06/2007,Mary Jager,08/20/2007,202-372-1454,,, ,,08/20/2007,EO2,0.0,
57,07/06/2007,USFS,WI,Final EIS,"Fishbone Project Area, Vegetation and Road Management, Implementation, Washburn Ranger District, Chequamegon-Nicolet National Forest, Bayfield County, WI",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1C8D91A18094FD9485257BEB001BADF1,20070271,07/06/2007,Jennifer Maziasz,08/06/2007,715-373-2267 Ext 235,,, ,,07/30/2007,,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070271/%24file/20070271.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
58,07/06/2007,USFS,WA,Final EIS,"White Pass Expansion Master Development Plan, Implementation, Naches Ranger District, Okanogan-Wenatchee National Forests and Cowlitz Valley Ranger District, Gifford Pinchot National Forest, Yakima and Lewis Counties, WA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/4B25DD06C933614885257BEB001BAE20,20070279,07/06/2007,Randy Shepard,08/06/2007,509-653-1446,,, ,,08/06/2007,,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070279/%24file/20070279.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
59,07/06/2007,USFS,CA,Final EIS,"Pilgrim Vegetation Management Project, Proposed Restoration of Forest Health and Ecosystem, Implementation, Shasta-Trinity National Forest, Siskiyou County, CA ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5F49821B4C4B434B85257BEB001BADD6,20070265,07/06/2007,Dennis Poehlmann,08/06/2007,530-926-9656,,, ,"http://www.fs.fed.us/r5/shastatrinity/projects/smmu-projects.shtml
http://www.fs.fed.us/r5/shastatrinity/projects/smmu-projects.shtml",08/06/2007,,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070265/%24file/20070265.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
60,07/06/2007,USFWS,Multi,Draft EIS,"Lake Umbagog National  Wildlife Refuge, Comprehensive Conservation Plan, 15 Year Guidance for Management of Refuge Operations, Habitat and Visitor Services, Implementation, Coos County, NH and Oxford County, ME",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/4752A76AC7265EC985257BEB001BADD9,20070266,07/06/2007,Nancy McGarigal,09/21/2007,413-253-8562,08/10/2007,"Revision of FR Notice Published 07/06/2007:  Extending Comment Period from 
08/20/2007 to 09/21/2007", ,,08/27/2007,LO,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070266/%24file/20070266.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
61,06/29/2007,USACE,CA,Final EIS,"PROGRAMMATIC - San Luis Obispo Creek Watershed, Waterway Management Plan, Stream Maintenance and Management Plan, City of San Luis Obispo and County of San Luis Obispo, Community of Avila Beach, San Luis Obispo County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8D1B9CAE3E1D5CE185257BEB001BADC2,20070260,06/29/2007,Dr. Jack Malone,07/30/2007,805-585-2146,,, ,,08/13/2007,,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070260/%24file/20070260.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
62,06/29/2007,USFS,SD,Final EIS,"Mitchell Project Area, To Implement Multiple Resource Management Actions, Mystic Ranger District, Black Hills National Forest, Pennington County, SD",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AFD0D786E57A0AB485257BEB001BADC8,20070263,06/29/2007,Phill Grumstrup,07/30/2007,605-716-1891,,, ,,08/07/2007,,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070263/%24file/20070263.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
63,06/22/2007,USACE,MN,Final EIS,"Minnesota Steel Project, Construction and Operation of an Open Pit Taconite Mine Facilities, Concentrator, Pellet Plant, Direct Reduced Iron Plant and Steel Mill Project, located west of Nashwauk, Itasca County, MN",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B25E65FBFE900A4785257BEB001BADBC,20070258,06/22/2007,Jon K. Ahlness,07/23/2007,651-290-5381,,, ,,07/19/2007,,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070258/%24file/20070258.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
64,06/22/2007,USFS,WA,Final EIS,"Natapoc Ridge Restoration Project, To Improve Forest Health and Sustainability, and Reduce Wildfire and Hazardous Fuels, Wenatchee River Ranger District, Okanogan-Wenatchee National Forest, Chelan County, WA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8E9365FCB31E438885257BEB001BAD98,20070249,06/22/2007,Steve Willet,07/23/2007,509-548-6977,,, ,,07/20/2007,,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070249/%24file/20070249.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
65,06/22/2007,USFS,Multi,Draft EIS,"Umatilla National Forest Invasive Plants Treatment, Propose to Treat Invasive Plants and Restore Treated Sites, Asotin, Columbia, Garfield, Walla Walla Counties, WA and Grant, Morrow, Umatilla, Union, Wallowa, Wheeler Counties, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/FFE8E532FDDA653585257BEB001BADB4,20070256,06/22/2007,Glen Westland ,08/07/2007,541-278-3869,,, ,,08/07/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070256/%24file/20070256.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
66,06/22/2007,USFWS,WI,Draft EIS,"Trempealeau National Wildlife Refuge Comprehensive Conservation Plan, Implementation, located within the Mississippi River Valley, Buffalo and Trempealeau Counties, WI",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/CD36664FBA18137485257BEB001BAD96,20070248,06/22/2007,Victoria Hirschboeck,08/10/2007,608-539-2311,,, ,,08/10/2007,LO,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070248/%24file/20070248.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
67,06/15/2007,USACE,OH,Final EIS,"Dover Dam Safety Assurance Program Project, Modifications and  Upgrades, Funding, Muskingum River Basin, Tuscarawas County, OH",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7830B2AD43E654F085257BEB001BAD82,20070242,06/15/2007,Rodney G. Cremeans,07/16/2007,304-399-5170,,, ,,07/10/2007,,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070242/%24file/20070242.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
68,06/15/2007,USFS,WY,Draft EIS,"Thunder Basin Analysis Area Vegetation Management, To Implement Best Management Grazing Practices and Activities, Douglas Ranger District, Medicine Bow-Routt National Forests and Thunder Basin National Grassland, Campbell, Converse and Weston Counties, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/030B5F19FE13CDBA85257BEB001BAD85,20070243,06/15/2007,Kyle Schmitt,07/30/2007,307-358-4690,,, ,,07/30/2007,EC2,0.0,
69,06/15/2007,USFS,Multi,Final EIS,"Northern Rockies Lynx Management Direction, Selected Alternative F, Conservation and Promote Recovery of the Canada Lynx, NFS and BLM to Amend Land Resource Management Plans for 18 National Forests (NF), MT, WY, UT, and ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A8A1555087A528EF85257BEB001BAD71,20070240,06/15/2007,Raymond Smith,07/16/2007,406-329-3316,,, ,,07/11/2007,,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070240/%24file/20070240.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
70,06/15/2007,USFS,Multi,Draft EIS,"Mt. Ashland Late-Successional Reserve Habitat Restoration and Fuels Reduction Project, To Promote and Maintain Late-Successional Habitat, Oak Knoll Ranger District, Klamath National Forest, Siskiyou County, CA and Jackson County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B683C92398189BB385257BEB001BAD66,20070238,06/15/2007,Susan Stresser,07/30/2007,530-841-4538,,, ,,07/26/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070238/%24file/20070238.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
71,06/15/2007,USFS,CA,Draft EIS,"Sugarberry Project, Proposes to Protect Rural Communities from Fire Hazards by Constructing Fuel Breaks Known as Defensible Fuel Profile Zones (DFPZs), Feather River Ranger District, Plumas National Forest, Plumas, Sierra, Yuba Counties, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D1E25EFE3843C41685257BEB001BAD6A,20070239,06/15/2007,John Zarlengo,07/30/2007,530-534-6500,,, ,,07/27/2007,EC2,3.0,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20070239/%24file/20070239.PDF http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/epahome/pdf.html http://yosemite.epa.gov/oeca/webeis.nsf/http%3A//www.epa.gov/compliance/contact/nepa.html%23commentform
